actual,proposed
0.0,8.743509292602539
0.0,8.272930145263672
0.0,7.8204498291015625
0.0,7.430136203765869
0.0,7.010071277618408
0.0,6.6061625480651855
0.0,6.2177886962890625
0.0,5.8443522453308105
0.0,5.440518856048584
0.0,4.962690830230713
0.0,4.503240585327148
0.0,4.016697883605957
0.0,3.0990326404571533
0.0,2.5322113037109375
0.0,1.9871906042099
0.0,1.463132381439209
0.0,1.0487534999847412
0.0,0.6055486798286438
0.0,0.17939023673534393
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.1842682957649231
0.0,1.3857816457748413
0.0,2.5410828590393066
0.0,3.6967129707336426
0.0,4.763132095336914
0.0,5.7885355949401855
0.0,6.819263458251953
0.0,7.810348033905029
0.0,8.718550682067871
0.0,9.547059059143066
0.0,10.209410667419434
0.0,10.75676441192627
0.0,11.327829360961914
0.0,12.494434356689453
0.0,13.132952690124512
0.0,13.65738582611084
0.0,14.116888046264648
0.0,14.46919059753418
0.0,14.763178825378418
0.0,14.95633316040039
0.0,15.097298622131348
0.0,15.143316268920898
0.0,15.142799377441406
0.0,15.097538948059082
0.0,15.009255409240723
0.0,14.969131469726562
0.0,14.841023445129395
0.0,14.673083305358887
0.0,14.556361198425293
0.0,14.399369239807129
0.0,14.203652381896973
0.0,13.925935745239258
0.0,13.658900260925293
0.0,13.312607765197754
0.0,12.845348358154297
0.0,12.26176929473877
0.0,11.611112594604492
0.0,10.206579208374023
0.0,9.500677108764648
0.0,8.732398986816406
0.0,7.948909282684326
0.0,7.106027126312256
0.0,5.075526714324951
0.0,3.9850544929504395
0.0,2.8917601108551025
0.0,1.7062286138534546
0.0,0.4767674505710602
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.9684138298034668
0.0,2.0502405166625977
0.0,3.090458631515503
0.0,4.045904636383057
0.0,5.009366512298584
0.0,5.935771942138672
0.0,6.826546669006348
0.0,7.638296604156494
0.0,8.41882610321045
0.0,9.803173065185547
0.0,10.32138729095459
0.0,11.25402545928955
0.0,11.716437339782715
0.0,12.161065101623535
0.0,12.543827056884766
0.0,13.177948951721191
0.0,13.432073593139648
0.0,13.631664276123047
0.0,13.778815269470215
0.0,13.875542640686035
0.0,13.923786163330078
0.0,13.880647659301758
0.0,13.794404029846191
0.0,13.666718482971191
0.0,13.588703155517578
0.0,13.513689041137695
0.0,13.39680004119873
0.0,13.284406661987305
0.0,13.131571769714355
0.0,12.98461627960205
0.0,12.753785133361816
0.0,12.442305564880371
0.0,12.053282737731934
0.0,11.142215728759766
0.0,10.668905258178711
0.0,10.034749031066895
0.0,9.335455894470215
0.0,8.573532104492188
0.0,7.048672676086426
0.0,6.150887966156006
0.0,5.198106288909912
0.0,4.192446708679199
0.0,3.135939121246338
0.0,2.075303077697754
0.0,1.0106971263885498
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.21057268977165222
0.0,1.3215471506118774
0.0,2.4345555305480957
0.0,3.5495193004608154
0.0,4.66636323928833
0.0,5.829775333404541
0.0,6.993204116821289
0.0,8.156648635864258
0.0,9.275345802307129
0.0,11.38531494140625
0.0,12.379833221435547
0.0,13.336099624633789
0.0,14.3003511428833
0.0,15.22751522064209
0.0,16.119020462036133
0.0,16.97623634338379
0.0,17.80048179626465
0.0,18.548261642456055
0.0,19.267282485961914
0.0,20.62342071533203
0.0,21.217863082885742
0.0,21.878969192504883
0.0,22.5146484375
0.0,23.26016616821289
0.0,24.06653594970703
0.0,24.931419372558594
0.0,25.763036727905273
0.0,26.473142623901367
0.0,27.066410064697266
0.0,27.636859893798828
0.0,28.140607833862305
0.0,28.580219268798828
0.0,29.409366607666016
386.4859619140625,29.755414962768555
383.075439453125,123.57243347167969
383.075439453125,124.1122055053711
386.4859313964844,124.36662292480469
389.89642333984375,124.61125183105469
383.075439453125,125.16045379638672
372.8439636230469,125.37455749511719
355.79180908203125,125.51495361328125
311.4560241699219,124.95445251464844
297.8143310546875,124.2364501953125
294.40386962890625,123.36701202392578
294.40386962890625,122.48625946044922
287.5828857421875,121.54984283447266
280.7621765136719,120.55992889404297
253.4785614013672,119.42903137207031
246.65757751464844,118.1625747680664
236.42640686035156,116.85530853271484
236.42640686035156,115.46402740478516
222.78443908691406,113.94721221923828
215.9637451171875,112.39920806884766
188.6801300048828,109.12830352783203
0.0,107.27323913574219
0.0,105.40000915527344
0.0,103.41976928710938
0.0,101.29188537597656
0.0,99.06678009033203
497.1041259765625,96.74821472167969
483.46246337890625,225.1959991455078
469.8207702636719,222.7011260986328
456.1788024902344,220.1231689453125
439.1266784667969,217.42054748535156
422.07452392578125,214.59805297851562
411.8430480957031,211.7498321533203
401.6118469238281,208.87686157226562
387.96990966796875,205.9353485107422
374.3282470703125,202.92791748046875
360.68658447265625,199.8571014404297
347.04461669921875,196.725341796875
329.9924621582031,193.49021911621094
309.5298156738281,190.11094665527344
295.88787841796875,186.68258666992188
282.2462158203125,183.20704650878906
268.60455322265625,179.68612670898438
251.55238342285156,176.07681274414062
234.4999542236328,172.38250732421875
217.4477996826172,168.60646057128906
196.98516845703125,164.70709228515625
0.0,160.68910217285156
0.0,156.5570831298828
0.0,152.36016845703125
0.0,148.10086059570312
469.27899169921875,143.78155517578125
452.226806640625,263.75030517578125
431.7641906738281,259.2731018066406
418.1225280761719,254.7890167236328
407.89105224609375,250.34310913085938
397.6597595214844,245.93392944335938
387.4284362792969,241.56002807617188
380.6074523925781,237.26483154296875
366.9657897949219,232.95578002929688
353.323974609375,228.6334228515625
336.2718200683594,224.25347900390625
319.2195129394531,219.8181915283203
302.1673889160156,215.3296661376953
285.1150817871094,210.78997802734375
271.4732971191406,206.24581909179688
251.0106658935547,201.60787963867188
230.5480194091797,196.87973022460938
210.08538818359375,192.0648651123047
189.6227569580078,187.16659545898438
0.0,182.1881561279297
0.0,177.1773681640625
0.0,172.18026733398438
0.0,167.1067657470703
0.0,162.00460815429688
0.0,156.87484741210938
0.0,151.7633514404297
0.0,146.7141571044922
0.0,141.72486877441406
0.0,136.70367431640625
0.0,131.696533203125
0.0,126.70293426513672
0.0,121.76710510253906
0.0,116.93158721923828
0.0,112.14776611328125
0.0,107.41365051269531
309.53497314453125,102.77208709716797
302.7139892578125,217.11746215820312
295.8931579589844,212.6504669189453
289.07232666015625,208.26576232910156
289.07232666015625,204.0496826171875
289.07232666015625,199.9957733154297
285.66180419921875,196.0530242919922
285.66180419921875,192.26190185546875
278.84100341796875,188.52708435058594
272.02001953125,184.84637451171875
268.6095275878906,181.26246643066406
265.1991882324219,177.7716522216797
254.96786499023438,174.2808074951172
244.73655700683594,170.78993225097656
237.91558837890625,167.3437957763672
231.09475708007812,163.940673828125
227.68426513671875,160.62367248535156
224.27392578125,157.38949584960938
220.86343383789062,154.23495483398438
214.04246520996094,151.11219787597656
200.40081787109375,148.10955810546875
196.9903106689453,144.99859619140625
0.0,141.82821655273438
0.0,138.6902618408203
0.0,135.62823486328125
0.0,132.59445190429688
0.0,129.63258361816406
0.0,126.73987579345703
0.0,123.82413482666016
0.0,120.9310073852539
489.8236083984375,118.0148696899414
483.0027770996094,237.16571044921875
472.77130126953125,234.24920654296875
469.3609619140625,231.40011596679688
459.129638671875,228.52630615234375
455.71917724609375,225.71827697753906
452.30865478515625,222.97348022460938
445.4878234863281,220.24472045898438
435.25653076171875,217.48663330078125
428.4356994628906,214.74510192871094
418.2042541503906,211.97471618652344
411.3834228515625,209.2213592529297
404.56256103515625,206.48439025878906
397.7416076660156,203.85267639160156
390.9207763671875,201.14312744140625
380.6894836425781,198.40350341796875
373.86865234375,195.6797332763672
363.6371765136719,192.92642211914062
356.81634521484375,190.1894989013672
349.99554443359375,187.4683074951172
343.174560546875,184.76223754882812
339.76422119140625,182.11549377441406
336.3537292480469,179.52578735351562
329.53289794921875,176.9461669921875
322.7119445800781,174.376220703125
315.89111328125,171.81561279296875
305.6597900390625,169.21917724609375
298.83880615234375,166.6331024169922
288.6075134277344,164.01219177246094
278.3761901855469,161.3577880859375
268.1448974609375,158.67120361328125
257.91357421875,155.95364379882812
251.09275817871094,153.3406219482422
240.8614501953125,150.60427856445312
234.0404815673828,145.2676544189453
587.174560546875,266.61907958984375
580.3536987304688,263.9817810058594
570.1224365234375,261.3116455078125
559.89111328125,258.60992431640625
553.0701293945312,255.922607421875
546.249267578125,253.2490997314453
539.428466796875,250.6784210205078
529.197021484375,247.98280334472656
512.1448974609375,242.6748046875
467.8091735839844,239.4812774658203
450.75701904296875,236.186767578125
437.115234375,232.8399200439453
416.6526184082031,229.3532257080078
396.1900329589844,226.00062561035156
372.3169250488281,222.195068359375
355.2646484375,218.31204223632812
341.62298583984375,214.39932250976562
331.3916931152344,210.63710021972656
314.33941650390625,206.88528442382812
304.10809326171875,202.91966247558594
290.46630859375,199.10655212402344
273.4141845703125,191.33966064453125
246.1306915283203,187.2109832763672
232.48890686035156,183.06204223632812
222.25759887695312,178.93838500976562
208.61581420898438,174.79428100585938
198.38450622558594,170.67527770996094
191.56369018554688,166.6251678466797
